Date,Open,High,Low,Close,Adj Close,Volume
2021-09-24,2481.000000,2527.000000,2455.649902,2485.949951,2485.949951,1232658
2021-09-27,2490.000000,2504.050049,2431.949951,2442.949951,2442.949951,529895
2021-09-28,2442.899902,2442.899902,2353.250000,2400.399902,2400.399902,952133
2021-09-29,2373.649902,2397.000000,2333.800049,2374.050049,2374.050049,812697
2021-09-30,2388.399902,2418.100098,2363.350098,2406.550049,2406.550049,576314
2021-10-01,2399.000000,2405.000000,2356.000000,2382.449951,2382.449951,683465
2021-10-04,2388.899902,2620.000000,2383.449951,2591.949951,2591.949951,1940585
2021-10-05,2616.699951,2753.949951,2615.000000,2670.550049,2670.550049,3829744
2021-10-06,2696.949951,2930.000000,2681.750000,2886.800049,2886.800049,4981156
2021-10-07,2913.899902,2943.250000,2832.050049,2868.399902,2868.399902,2306692
2021-10-08,2888.000000,2940.800049,2854.550049,2881.600098,2881.600098,1112801
2021-10-11,2886.000000,2989.949951,2854.300049,2866.750000,2866.750000,1361327
2021-10-12,2870.000000,2890.800049,2817.050049,2850.850098,2850.850098,561651
2021-10-13,2850.000000,2910.050049,2835.000000,2875.699951,2875.699951,779826
2021-10-14,2888.800049,2957.449951,2877.000000,2897.800049,2897.800049,914516
2021-10-18,2921.000000,2934.949951,2850.000000,2866.850098,2866.850098,896626
2021-10-19,2872.500000,3020.000000,2839.399902,2925.899902,2925.899902,2290860
2021-10-20,2871.000000,2885.949951,2500.000000,2555.100098,2555.100098,5468580
2021-10-21,2548.000000,2616.500000,2418.050049,2432.399902,2432.399902,4179873
2021-10-22,2450.000000,2522.350098,2380.199951,2437.350098,2437.350098,2362539
2021-10-25,2435.000000,2449.250000,2260.000000,2349.949951,2349.949951,1670054
2021-10-26,2350.000000,2480.000000,2330.000000,2467.000000,2467.000000,1487281
2021-10-27,2498.000000,2498.000000,2400.000000,2426.199951,2426.199951,1012747
2021-10-28,2350.000000,2350.000000,2183.649902,2247.050049,2247.050049,2556972
2021-10-29,2257.800049,2309.600098,2192.000000,2230.350098,2230.350098,1676267
2021-11-01,2250.000000,2314.800049,2250.000000,2302.899902,2302.899902,982359
2021-11-02,2317.000000,2342.000000,2272.000000,2286.949951,2286.949951,825944
2021-11-03,2300.000000,2307.500000,2258.000000,2271.300049,2271.300049,676792
2021-11-04,2291.750000,2299.000000,2280.000000,2294.300049,2294.300049,154974
2021-11-08,2314.000000,2325.000000,2254.300049,2298.850098,2298.850098,633222
2021-11-09,2303.000000,2373.350098,2288.850098,2363.350098,2363.350098,944251
2021-11-10,2360.000000,2381.899902,2316.000000,2361.300049,2361.300049,558010
2021-11-11,2370.000000,2405.000000,2332.000000,2344.649902,2344.649902,683203
2021-11-12,2356.399902,2392.399902,2331.050049,2354.250000,2354.250000,388117
2021-11-15,2367.000000,2380.000000,2345.000000,2352.949951,2352.949951,381608
2021-11-16,2360.000000,2374.000000,2310.000000,2352.199951,2352.199951,899060
2021-11-17,2359.000000,2368.949951,2280.000000,2294.449951,2294.449951,520714
2021-11-18,2296.000000,2334.000000,2252.250000,2289.750000,2289.750000,1449128
2021-11-22,2292.000000,2298.449951,2094.149902,2126.050049,2126.050049,1842207
2021-11-23,2129.000000,2168.500000,2052.000000,2152.649902,2152.649902,1234236
2021-11-24,2173.000000,2187.000000,2140.000000,2155.149902,2155.149902,559363
2021-11-25,2164.800049,2176.949951,2115.100098,2159.500000,2159.500000,699420
2021-11-26,2120.000000,2182.050049,2082.149902,2105.600098,2105.600098,872720
2021-11-29,2063.000000,2105.000000,2005.000000,2086.449951,2086.449951,995794
2021-11-30,2086.000000,2157.300049,2082.050049,2119.399902,2119.399902,747103
2021-12-01,2139.000000,2159.350098,2110.300049,2151.449951,2151.449951,492272
2021-12-02,2145.000000,2229.500000,2127.300049,2219.600098,2219.600098,1072182
2021-12-03,2241.699951,2339.899902,2221.000000,2309.300049,2309.300049,2303170
2021-12-06,2309.449951,2329.000000,2242.199951,2252.250000,2252.250000,879624
2021-12-07,2272.050049,2308.399902,2252.250000,2285.899902,2285.899902,453112
2021-12-08,2295.000000,2362.000000,2295.000000,2334.550049,2334.550049,896269
2021-12-09,2346.399902,2349.800049,2305.000000,2319.250000,2319.250000,367728
2021-12-10,2331.250000,2359.949951,2317.000000,2352.899902,2352.899902,460834
2021-12-13,2350.000000,2371.300049,2311.000000,2319.000000,2319.000000,399193
2021-12-14,2318.000000,2358.500000,2292.000000,2324.949951,2324.949951,426600
2021-12-15,2335.000000,2386.750000,2328.300049,2345.550049,2345.550049,851812
2021-12-16,2359.600098,2386.750000,2335.000000,2360.649902,2360.649902,593701
2021-12-17,2368.899902,2369.949951,2253.300049,2274.199951,2274.199951,558695
2021-12-20,2250.000000,2250.000000,2120.000000,2186.449951,2186.449951,993157
2021-12-21,2220.000000,2299.000000,2190.000000,2277.250000,2277.250000,754026
2021-12-22,2310.000000,2339.699951,2290.050049,2327.449951,2327.449951,615903
2021-12-23,2350.000000,2350.000000,2303.000000,2317.100098,2317.100098,352403
2021-12-24,2339.000000,2339.800049,2281.000000,2310.350098,2310.350098,313317
2021-12-27,2290.350098,2357.300049,2272.850098,2348.800049,2348.800049,536535
2021-12-28,2370.000000,2464.949951,2359.000000,2442.350098,2442.350098,1858822
2021-12-29,2460.000000,2496.100098,2441.399902,2469.100098,2469.100098,1073448
2021-12-30,2470.000000,2470.000000,2435.000000,2440.399902,2440.399902,470616
2021-12-31,2451.899902,2494.000000,2446.000000,2490.199951,2490.199951,633954
2022-01-03,2510.000000,2557.949951,2495.850098,2530.149902,2530.149902,918554
2022-01-04,2544.500000,2557.899902,2502.100098,2513.550049,2513.550049,514465
2022-01-05,2515.000000,2540.000000,2481.050049,2524.699951,2524.699951,427392
2022-01-06,2500.000000,2545.000000,2484.000000,2534.149902,2534.149902,468923
2022-01-07,2555.000000,2555.000000,2502.000000,2533.399902,2533.399902,422618
2022-01-10,2540.000000,2605.100098,2535.000000,2595.699951,2595.699951,851299
2022-01-11,2605.850098,2628.199951,2565.000000,2574.600098,2574.600098,541537
2022-01-12,2580.000000,2647.949951,2575.550049,2634.399902,2634.399902,896356
2022-01-13,2644.699951,2667.800049,2610.600098,2656.850098,2656.850098,667966
2022-01-14,2657.850098,2686.550049,2645.300049,2659.850098,2659.850098,344796
2022-01-17,2660.000000,2674.000000,2631.000000,2659.899902,2659.899902,338506
2022-01-18,2659.000000,2690.050049,2571.750000,2590.550049,2590.550049,502116
2022-01-19,2587.000000,2604.449951,2535.149902,2567.750000,2567.750000,432946
2022-01-20,2568.000000,2663.000000,2567.750000,2651.649902,2651.649902,513012
2022-01-21,2653.000000,2654.500000,2455.399902,2500.949951,2500.949951,761547
2022-01-24,2500.949951,2507.550049,2340.000000,2363.699951,2363.699951,928020
2022-01-25,2236.000000,2298.949951,2129.050049,2216.000000,2216.000000,2015166
2022-01-27,2216.399902,2216.399902,2106.000000,2126.899902,2126.899902,1097311
2022-01-28,2129.899902,2281.699951,2129.899902,2221.600098,2221.600098,1111419
2022-01-31,2270.350098,2293.649902,2214.649902,2231.500000,2231.500000,512039
2022-02-01,2253.899902,2277.899902,2223.199951,2264.300049,2264.300049,501770
2022-02-02,2280.000000,2384.000000,2272.000000,2362.399902,2362.399902,985564
2022-02-03,2370.000000,2373.399902,2322.399902,2338.750000,2338.750000,393196
2022-02-04,2330.000000,2402.000000,2328.000000,2365.350098,2365.350098,595943
2022-02-07,2382.300049,2391.899902,2327.199951,2349.350098,2349.350098,391382
2022-02-08,2359.750000,2365.149902,2261.800049,2320.699951,2320.699951,595471
